model,dataset,confidence,correct
mistral_7b,truthfulqa,47.4947065114975,1
mistral_7b,truthfulqa,39.9273157119751,1
mistral_7b,truthfulqa,40.68645238876343,1
mistral_7b,truthfulqa,55.82619309425354,1
mistral_7b,truthfulqa,44.232094287872314,1
mistral_7b,truthfulqa,49.4419664144516,1
mistral_7b,truthfulqa,56.70293569564819,1
mistral_7b,truthfulqa,45.12138366699219,0
mistral_7b,truthfulqa,45.57445049285889,1
mistral_7b,truthfulqa,53.31655740737915,0
mistral_7b,truthfulqa,55.76777458190918,0
mistral_7b,truthfulqa,51.06608271598816,1
mistral_7b,truthfulqa,62.750762701034546,0
mistral_7b,truthfulqa,55.51915764808655,1
mistral_7b,truthfulqa,42.72090792655945,0
mistral_7b,truthfulqa,46.913596987724304,1
mistral_7b,truthfulqa,40.71270227432251,0
mistral_7b,truthfulqa,45.612603425979614,0
mistral_7b,truthfulqa,44.31711137294769,0
mistral_7b,truthfulqa,62.4370276927948,0
mistral_7b,truthfulqa,44.26603615283966,1
mistral_7b,truthfulqa,62.895792722702026,1
mistral_7b,truthfulqa,46.878790855407715,0
mistral_7b,truthfulqa,49.25259351730347,0
mistral_7b,truthfulqa,46.47713005542755,1
mistral_7b,truthfulqa,57.73085951805115,0
mistral_7b,truthfulqa,48.810699582099915,0
mistral_7b,truthfulqa,50.35620331764221,1
mistral_7b,truthfulqa,49.90112781524658,1
mistral_7b,truthfulqa,55.97923994064331,1
mistral_7b,truthfulqa,48.04634749889374,0
mistral_7b,truthfulqa,52.793413400650024,0
mistral_7b,truthfulqa,53.6094069480896,1
mistral_7b,truthfulqa,45.592474937438965,0
mistral_7b,truthfulqa,50.97441077232361,1
mistral_7b,truthfulqa,58.400458097457886,0
mistral_7b,truthfulqa,50.69361329078674,1
mistral_7b,truthfulqa,41.72316789627075,1
mistral_7b,truthfulqa,50.439149141311646,1
mistral_7b,truthfulqa,42.740872502326965,0
mistral_7b,truthfulqa,62.5155508518219,1
mistral_7b,truthfulqa,55.48122525215149,1
mistral_7b,truthfulqa,55.23316264152527,0
mistral_7b,truthfulqa,47.595661878585815,1
mistral_7b,truthfulqa,42.895156145095825,1
mistral_7b,truthfulqa,58.307814598083496,1
mistral_7b,truthfulqa,69.53884363174438,1
mistral_7b,truthfulqa,55.400729179382324,1
mistral_7b,truthfulqa,61.79962158203125,1
mistral_7b,truthfulqa,59.70385670661926,0
mistral_7b,truthfulqa,54.793065786361694,1
mistral_7b,truthfulqa,56.22784495353699,1
mistral_7b,truthfulqa,45.62100172042847,0
mistral_7b,truthfulqa,54.880523681640625,0
mistral_7b,truthfulqa,51.58849358558655,1
mistral_7b,truthfulqa,50.02555251121521,0
mistral_7b,truthfulqa,48.706984519958496,1
mistral_7b,truthfulqa,58.45029950141907,0
mistral_7b,truthfulqa,47.16656804084778,0
mistral_7b,truthfulqa,45.949649810791016,0
mistral_7b,truthfulqa,69.35641765594482,1
mistral_7b,truthfulqa,50.1644492149353,1
mistral_7b,truthfulqa,46.061575412750244,1
mistral_7b,truthfulqa,40.871861577034,0
mistral_7b,truthfulqa,62.03177571296692,0
mistral_7b,truthfulqa,48.63525331020355,0
mistral_7b,truthfulqa,45.53995430469513,1
mistral_7b,truthfulqa,59.49239134788513,1
mistral_7b,truthfulqa,47.561150789260864,1
mistral_7b,truthfulqa,56.41375184059143,0
mistral_7b,truthfulqa,46.94738686084747,1
mistral_7b,truthfulqa,54.69030737876892,0
mistral_7b,truthfulqa,51.48557424545288,0
mistral_7b,truthfulqa,46.76620364189148,1
mistral_7b,truthfulqa,56.04286193847656,1
mistral_7b,truthfulqa,53.541648387908936,1
mistral_7b,truthfulqa,58.992236852645874,0
mistral_7b,truthfulqa,57.62634873390198,0
mistral_7b,truthfulqa,47.73409962654114,1
mistral_7b,truthfulqa,46.00959122180939,1
mistral_7b,truthfulqa,39.16214108467102,0
mistral_7b,truthfulqa,57.795023918151855,0
mistral_7b,truthfulqa,56.224095821380615,1
mistral_7b,truthfulqa,46.58306837081909,1
mistral_7b,truthfulqa,67.51636266708374,1
mistral_7b,truthfulqa,54.63394522666931,0
mistral_7b,truthfulqa,43.46238672733307,1
mistral_7b,truthfulqa,44.135960936546326,1
mistral_7b,truthfulqa,42.98974573612213,0
mistral_7b,truthfulqa,45.57315111160278,1
mistral_7b,truthfulqa,44.90631818771362,0
mistral_7b,truthfulqa,40.126216411590576,1
mistral_7b,truthfulqa,59.09419059753418,1
mistral_7b,truthfulqa,49.66920614242554,0
mistral_7b,truthfulqa,50.12630224227905,1
mistral_7b,truthfulqa,47.11102247238159,1
mistral_7b,truthfulqa,54.40737009048462,1
mistral_7b,truthfulqa,52.43588089942932,0
mistral_7b,truthfulqa,45.82698345184326,1
mistral_7b,truthfulqa,41.78069829940796,1
mistral_7b,truthfulqa,46.23538255691528,0
mistral_7b,truthfulqa,53.55637073516846,0
mistral_7b,truthfulqa,45.17115652561188,0
mistral_7b,truthfulqa,42.913663387298584,1
mistral_7b,truthfulqa,55.214738845825195,1
mistral_7b,truthfulqa,60.68917512893677,1
mistral_7b,truthfulqa,40.97205400466919,1
mistral_7b,truthfulqa,47.75506556034088,0
mistral_7b,truthfulqa,47.33413755893707,0
mistral_7b,truthfulqa,42.31458902359009,0
mistral_7b,truthfulqa,47.727859020233154,1
mistral_7b,truthfulqa,53.040701150894165,0
mistral_7b,truthfulqa,62.23476529121399,0
mistral_7b,truthfulqa,52.93898582458496,0
mistral_7b,truthfulqa,41.32792949676514,1
mistral_7b,truthfulqa,43.05892288684845,0
mistral_7b,truthfulqa,41.97874069213867,1
mistral_7b,truthfulqa,52.02258825302124,1
mistral_7b,truthfulqa,50.086236000061035,0
mistral_7b,truthfulqa,41.023120284080505,1
mistral_7b,truthfulqa,53.5866379737854,0
mistral_7b,truthfulqa,57.6968789100647,1
mistral_7b,truthfulqa,52.946168184280396,0
mistral_7b,truthfulqa,43.90925467014313,0
mistral_7b,truthfulqa,47.052016854286194,1
mistral_7b,truthfulqa,55.317699909210205,1
mistral_7b,truthfulqa,53.621095418930054,0
mistral_7b,truthfulqa,50.859689712524414,1
mistral_7b,truthfulqa,58.42798352241516,0
mistral_7b,truthfulqa,60.63116192817688,0
mistral_7b,truthfulqa,55.89019060134888,1
mistral_7b,truthfulqa,53.98598313331604,1
mistral_7b,truthfulqa,39.09631669521332,1
mistral_7b,truthfulqa,40.791311860084534,1
mistral_7b,truthfulqa,53.51586937904358,1
mistral_7b,truthfulqa,53.64896059036255,1
mistral_7b,truthfulqa,55.082160234451294,1
mistral_7b,truthfulqa,47.90225327014923,0
mistral_7b,truthfulqa,57.769060134887695,0
mistral_7b,truthfulqa,63.10282349586487,0
mistral_7b,truthfulqa,40.11545479297638,1
mistral_7b,truthfulqa,49.49103593826294,0
mistral_7b,truthfulqa,46.50186896324158,0
mistral_7b,truthfulqa,56.11281394958496,0
mistral_7b,truthfulqa,56.80353045463562,1
mistral_7b,truthfulqa,49.77937936782837,1
mistral_7b,truthfulqa,53.80512475967407,1
mistral_7b,truthfulqa,50.04527568817139,1
mistral_7b,truthfulqa,48.43071699142456,0
mistral_7b,truthfulqa,50.3903329372406,0
mistral_7b,truthfulqa,58.52706432342529,0
mistral_7b,truthfulqa,47.56210446357727,1
mistral_7b,truthfulqa,51.454758644104004,0
mistral_7b,truthfulqa,49.050045013427734,1
mistral_7b,truthfulqa,49.508070945739746,0
mistral_7b,truthfulqa,49.11284148693085,1
mistral_7b,truthfulqa,45.93492150306702,0
mistral_7b,truthfulqa,47.51245081424713,0
mistral_7b,truthfulqa,47.253432869911194,0
mistral_7b,truthfulqa,51.98250412940979,0
mistral_7b,truthfulqa,51.2717604637146,0
mistral_7b,truthfulqa,52.30463147163391,0
mistral_7b,truthfulqa,51.24849081039429,1
mistral_7b,truthfulqa,65.3911292552948,1
mistral_7b,truthfulqa,47.11422026157379,0
mistral_7b,truthfulqa,49.26150441169739,0
mistral_7b,truthfulqa,52.335840463638306,0
mistral_7b,truthfulqa,55.47856688499451,0
mistral_7b,truthfulqa,57.757651805877686,1
mistral_7b,truthfulqa,49.924567341804504,0
mistral_7b,truthfulqa,47.94187545776367,0
mistral_7b,truthfulqa,41.387683153152466,0
mistral_7b,truthfulqa,47.159796953201294,1
mistral_7b,truthfulqa,48.5323041677475,0
mistral_7b,truthfulqa,52.001821994781494,1
mistral_7b,truthfulqa,56.888604164123535,1
mistral_7b,truthfulqa,55.840545892715454,0
mistral_7b,truthfulqa,45.250916481018066,1
mistral_7b,truthfulqa,52.24537253379822,1
mistral_7b,truthfulqa,46.97223603725433,1
mistral_7b,truthfulqa,57.24518299102783,0
mistral_7b,truthfulqa,47.83815145492554,0
mistral_7b,truthfulqa,49.15611147880554,1
mistral_7b,truthfulqa,48.97260665893555,1
mistral_7b,truthfulqa,48.45328629016876,0
mistral_7b,truthfulqa,49.70793128013611,1
mistral_7b,truthfulqa,43.39662790298462,1
mistral_7b,truthfulqa,52.71470546722412,0
mistral_7b,truthfulqa,40.01513719558716,0
mistral_7b,truthfulqa,48.41738939285278,1
mistral_7b,truthfulqa,56.927329301834106,0
mistral_7b,truthfulqa,58.996886014938354,0
mistral_7b,truthfulqa,56.89542293548584,0
mistral_7b,truthfulqa,51.708292961120605,0
mistral_7b,truthfulqa,46.382153034210205,0
mistral_7b,truthfulqa,49.92906153202057,1
mistral_7b,truthfulqa,45.52300274372101,0
mistral_7b,truthfulqa,51.7168402671814,1
mistral_7b,truthfulqa,58.50096344947815,0
mistral_7b,truthfulqa,59.64103937149048,1
mistral_7b,truthfulqa,40.26001691818237,0
mistral_7b,truthfulqa,67.44604706764221,1
mistral_7b,truthfulqa,52.01435089111328,0
mistral_7b,truthfulqa,50.63446760177612,1
mistral_7b,truthfulqa,50.26803016662598,0
mistral_7b,truthfulqa,60.991936922073364,0
mistral_7b,truthfulqa,59.53357219696045,0
mistral_7b,truthfulqa,41.22277796268463,0
mistral_7b,truthfulqa,43.229514360427856,0
mistral_7b,truthfulqa,48.84916543960571,0
mistral_7b,truthfulqa,51.35629177093506,1
mistral_7b,truthfulqa,54.09925580024719,0
mistral_7b,truthfulqa,66.67335629463196,0
mistral_7b,truthfulqa,48.85251522064209,1
mistral_7b,truthfulqa,59.490591287612915,1
mistral_7b,truthfulqa,56.229591369628906,1
mistral_7b,truthfulqa,42.41344928741455,0
mistral_7b,truthfulqa,42.007142305374146,1
mistral_7b,truthfulqa,54.451537132263184,0
mistral_7b,truthfulqa,48.45690131187439,1
mistral_7b,truthfulqa,52.93695330619812,1
mistral_7b,truthfulqa,49.123650789260864,1
mistral_7b,truthfulqa,50.48302412033081,1
mistral_7b,truthfulqa,45.93977630138397,0
mistral_7b,truthfulqa,45.05511820316315,1
mistral_7b,truthfulqa,50.86514353752136,0
mistral_7b,truthfulqa,48.60951602458954,1
mistral_7b,truthfulqa,46.07669115066528,0
mistral_7b,truthfulqa,49.040764570236206,1
mistral_7b,truthfulqa,64.63742256164551,1
mistral_7b,truthfulqa,48.65494966506958,0
mistral_7b,truthfulqa,52.14313268661499,1
mistral_7b,truthfulqa,48.286041617393494,0
mistral_7b,truthfulqa,54.985350370407104,1
mistral_7b,truthfulqa,50.48455595970154,0
mistral_7b,truthfulqa,55.14599084854126,1
mistral_7b,truthfulqa,57.7061653137207,1
mistral_7b,truthfulqa,51.82058811187744,1
mistral_7b,truthfulqa,56.840211153030396,0
mistral_7b,truthfulqa,32.729485630989075,1
mistral_7b,truthfulqa,48.42621684074402,1
mistral_7b,truthfulqa,53.21485996246338,1
mistral_7b,truthfulqa,48.546767234802246,0
mistral_7b,truthfulqa,48.39276075363159,1
mistral_7b,truthfulqa,55.39883375167847,1
mistral_7b,truthfulqa,47.755059599876404,1
mistral_7b,truthfulqa,52.11867690086365,0
mistral_7b,truthfulqa,52.756863832473755,1
mistral_7b,truthfulqa,46.5831458568573,0
mistral_7b,truthfulqa,60.83517670631409,0
mistral_7b,truthfulqa,47.203537821769714,1
mistral_7b,truthfulqa,52.49903202056885,0
mistral_7b,truthfulqa,59.15992856025696,1
mistral_7b,truthfulqa,50.15736222267151,1
mistral_7b,truthfulqa,48.533642292022705,0
mistral_7b,truthfulqa,45.8923876285553,0
mistral_7b,truthfulqa,45.54571509361267,1
mistral_7b,truthfulqa,46.95267081260681,0
mistral_7b,truthfulqa,51.75626277923584,1
mistral_7b,truthfulqa,53.42737436294556,1
mistral_7b,truthfulqa,38.27046453952789,1
mistral_7b,truthfulqa,49.97935593128204,0
mistral_7b,truthfulqa,57.8183114528656,1
mistral_7b,truthfulqa,42.97529458999634,0
mistral_7b,truthfulqa,51.74381136894226,0
mistral_7b,truthfulqa,48.47867488861084,0
mistral_7b,truthfulqa,51.51355266571045,0
mistral_7b,truthfulqa,57.24714398384094,1
mistral_7b,truthfulqa,52.681535482406616,1
mistral_7b,truthfulqa,47.606757283210754,0
mistral_7b,truthfulqa,36.58909201622009,1
mistral_7b,truthfulqa,51.32342576980591,0
mistral_7b,truthfulqa,52.09205746650696,0
mistral_7b,truthfulqa,56.8251371383667,0
mistral_7b,truthfulqa,55.35314679145813,1
mistral_7b,truthfulqa,51.58340930938721,0
mistral_7b,truthfulqa,48.39831590652466,0
mistral_7b,truthfulqa,50.72474479675293,1
mistral_7b,truthfulqa,54.892098903656006,1
mistral_7b,truthfulqa,57.663315534591675,0
mistral_7b,truthfulqa,47.08089828491211,1
mistral_7b,truthfulqa,41.008079051971436,1
mistral_7b,truthfulqa,45.847660303115845,0
mistral_7b,truthfulqa,57.73201584815979,1
mistral_7b,truthfulqa,52.19483971595764,0
mistral_7b,truthfulqa,53.968435525894165,1
mistral_7b,truthfulqa,50.71588158607483,0
mistral_7b,truthfulqa,44.16438043117523,1
mistral_7b,truthfulqa,53.96363139152527,1
mistral_7b,truthfulqa,57.81955122947693,1
mistral_7b,truthfulqa,51.31758451461792,1
mistral_7b,truthfulqa,39.53487277030945,1
mistral_7b,truthfulqa,58.56633186340332,0
mistral_7b,truthfulqa,45.40560841560364,0
mistral_7b,truthfulqa,50.44337511062622,1
mistral_7b,truthfulqa,58.202940225601196,1
mistral_7b,truthfulqa,46.46832346916199,0
mistral_7b,truthfulqa,61.190301179885864,1
mistral_7b,truthfulqa,60.87009906768799,1
mistral_7b,truthfulqa,49.35528635978699,0
mistral_7b,truthfulqa,51.06963515281677,0
mistral_7b,truthfulqa,46.74115777015686,0
mistral_7b,truthfulqa,39.61914777755737,0
mistral_7b,truthfulqa,57.989370822906494,0
mistral_7b,truthfulqa,54.67903017997742,0
mistral_7b,truthfulqa,55.733686685562134,1
mistral_7b,truthfulqa,54.09855842590332,1
mistral_7b,truthfulqa,60.05085110664368,0
mistral_7b,truthfulqa,47.90992736816406,1
mistral_7b,truthfulqa,52.996134757995605,0
mistral_7b,truthfulqa,58.416420221328735,1
mistral_7b,truthfulqa,58.821314573287964,0
mistral_7b,truthfulqa,63.8233482837677,1
mistral_7b,truthfulqa,52.824777364730835,0
mistral_7b,truthfulqa,42.30358004570007,0
mistral_7b,truthfulqa,59.46643352508545,0
mistral_7b,truthfulqa,54.18040156364441,0
mistral_7b,truthfulqa,49.49737787246704,0
mistral_7b,truthfulqa,52.90504693984985,1
mistral_7b,truthfulqa,61.99525594711304,1
mistral_7b,truthfulqa,51.31455063819885,0
mistral_7b,truthfulqa,55.90393543243408,1
mistral_7b,truthfulqa,50.0505805015564,1
mistral_7b,truthfulqa,53.66160273551941,0
mistral_7b,truthfulqa,53.41348052024841,1
mistral_7b,truthfulqa,44.77009475231171,1
mistral_7b,truthfulqa,53.71168255805969,1
mistral_7b,truthfulqa,49.551185965538025,0
mistral_7b,truthfulqa,48.363471031188965,1
mistral_7b,truthfulqa,52.69201397895813,0
mistral_7b,truthfulqa,45.0155645608902,1
mistral_7b,truthfulqa,42.59056746959686,0
mistral_7b,truthfulqa,44.69420313835144,0
mistral_7b,truthfulqa,39.96046781539917,0
mistral_7b,truthfulqa,48.72812032699585,1
mistral_7b,truthfulqa,39.35368061065674,1
mistral_7b,truthfulqa,51.70204043388367,1
mistral_7b,truthfulqa,48.64979684352875,0
mistral_7b,truthfulqa,44.58509385585785,1
mistral_7b,truthfulqa,64.21856880187988,1
mistral_7b,truthfulqa,52.60406732559204,0
mistral_7b,truthfulqa,59.06798839569092,1
mistral_7b,truthfulqa,62.0319128036499,1
mistral_7b,truthfulqa,55.63567280769348,1
mistral_7b,truthfulqa,55.579954385757446,1
mistral_7b,truthfulqa,54.32615280151367,1
mistral_7b,truthfulqa,40.967559814453125,1
mistral_7b,truthfulqa,46.420177817344666,0
mistral_7b,truthfulqa,47.41694629192352,0
mistral_7b,truthfulqa,61.29898428916931,1
mistral_7b,truthfulqa,43.97003650665283,0
mistral_7b,truthfulqa,55.87325096130371,1
mistral_7b,truthfulqa,52.261948585510254,1
mistral_7b,truthfulqa,43.298205733299255,0
mistral_7b,truthfulqa,47.920337319374084,0
mistral_7b,truthfulqa,51.40017867088318,0
mistral_7b,truthfulqa,50.77939033508301,1
mistral_7b,truthfulqa,68.28655004501343,1
mistral_7b,truthfulqa,54.69711422920227,0
mistral_7b,truthfulqa,52.04833745956421,1
mistral_7b,truthfulqa,45.443958044052124,1
mistral_7b,truthfulqa,50.45318007469177,0
mistral_7b,truthfulqa,48.217254877090454,1
mistral_7b,truthfulqa,58.15377235412598,1
mistral_7b,truthfulqa,54.73005175590515,0
mistral_7b,truthfulqa,51.26640200614929,0
mistral_7b,truthfulqa,50.02977252006531,0
mistral_7b,truthfulqa,58.80689024925232,1
mistral_7b,truthfulqa,43.76485049724579,1
mistral_7b,truthfulqa,62.097352743148804,1
mistral_7b,truthfulqa,55.28020262718201,1
mistral_7b,truthfulqa,53.245192766189575,1
mistral_7b,truthfulqa,42.21259951591492,1
mistral_7b,truthfulqa,54.11046743392944,0
mistral_7b,truthfulqa,63.75876069068909,0
mistral_7b,truthfulqa,55.92127442359924,0
mistral_7b,truthfulqa,61.90623641014099,0
mistral_7b,truthfulqa,51.05277895927429,0
mistral_7b,truthfulqa,52.29262709617615,1
mistral_7b,truthfulqa,50.75692534446716,1
mistral_7b,truthfulqa,55.80303072929382,1
mistral_7b,truthfulqa,53.16839814186096,0
mistral_7b,truthfulqa,40.653470158576965,1
mistral_7b,truthfulqa,61.97700500488281,0
mistral_7b,truthfulqa,48.869431018829346,0
mistral_7b,truthfulqa,52.26665735244751,0
mistral_7b,truthfulqa,42.2440230846405,0
mistral_7b,truthfulqa,51.55792832374573,0
mistral_7b,truthfulqa,48.818954825401306,0
mistral_7b,truthfulqa,53.91306281089783,0
mistral_7b,truthfulqa,44.49085891246796,0
mistral_7b,truthfulqa,55.04222512245178,0
mistral_7b,truthfulqa,50.2619206905365,0
mistral_7b,truthfulqa,43.878382444381714,0
mistral_7b,truthfulqa,57.55339860916138,0
mistral_7b,truthfulqa,55.31702637672424,1
mistral_7b,truthfulqa,44.98494863510132,1
mistral_7b,truthfulqa,51.32027268409729,1
mistral_7b,truthfulqa,41.44760072231293,0
mistral_7b,truthfulqa,51.877427101135254,1
mistral_7b,truthfulqa,53.38824391365051,0
mistral_7b,truthfulqa,51.823264360427856,0
mistral_7b,truthfulqa,57.56627917289734,1
mistral_7b,truthfulqa,56.07715845108032,1
mistral_7b,truthfulqa,48.314207792282104,0
mistral_7b,pavlick_nli,37.34559714794159,1
mistral_7b,pavlick_nli,60.54701805114746,1
mistral_7b,pavlick_nli,54.71012592315674,1
mistral_7b,pavlick_nli,42.39135980606079,1
mistral_7b,pavlick_nli,38.68283927440643,0
mistral_7b,pavlick_nli,49.07151162624359,1
mistral_7b,pavlick_nli,66.62700176239014,1
mistral_7b,pavlick_nli,48.605042695999146,1
mistral_7b,pavlick_nli,56.52835965156555,1
mistral_7b,pavlick_nli,61.04456186294556,1
mistral_7b,pavlick_nli,61.96302771568298,0
mistral_7b,pavlick_nli,59.98559594154358,1
mistral_7b,pavlick_nli,58.06754231452942,1
mistral_7b,pavlick_nli,44.955089688301086,1
mistral_7b,pavlick_nli,49.14116561412811,0
mistral_7b,pavlick_nli,58.7801992893219,1
mistral_7b,pavlick_nli,39.61825668811798,1
mistral_7b,pavlick_nli,46.761107444763184,1
mistral_7b,pavlick_nli,55.66272735595703,0
mistral_7b,pavlick_nli,62.931203842163086,1
mistral_7b,pavlick_nli,59.9923312664032,1
mistral_7b,pavlick_nli,50.431859493255615,1
mistral_7b,pavlick_nli,58.96462798118591,1
mistral_7b,pavlick_nli,48.985421657562256,1
mistral_7b,pavlick_nli,45.852261781692505,1
mistral_7b,pavlick_nli,59.76124405860901,1
mistral_7b,pavlick_nli,62.23918795585632,1
mistral_7b,pavlick_nli,47.23425209522247,0
mistral_7b,pavlick_nli,65.31383991241455,1
mistral_7b,pavlick_nli,60.33530235290527,1
mistral_7b,pavlick_nli,49.89379942417145,1
mistral_7b,pavlick_nli,44.69623565673828,1
mistral_7b,pavlick_nli,51.77033543586731,0
mistral_7b,pavlick_nli,41.83010160923004,1
mistral_7b,pavlick_nli,44.00708079338074,0
mistral_7b,pavlick_nli,60.15297174453735,1
mistral_7b,pavlick_nli,58.33989381790161,1
mistral_7b,pavlick_nli,51.284658908843994,1
mistral_7b,pavlick_nli,45.08975148200989,1
mistral_7b,pavlick_nli,47.95089066028595,1
mistral_7b,pavlick_nli,59.20969247817993,1
mistral_7b,pavlick_nli,55.887556076049805,1
mistral_7b,pavlick_nli,57.9373836517334,0
mistral_7b,pavlick_nli,55.007344484329224,0
mistral_7b,pavlick_nli,45.2311247587204,1
mistral_7b,pavlick_nli,60.236161947250366,0
mistral_7b,pavlick_nli,55.35644888877869,1
mistral_7b,pavlick_nli,45.455607771873474,1
mistral_7b,pavlick_nli,54.47602868080139,0
mistral_7b,pavlick_nli,62.561410665512085,1
mistral_7b,pavlick_nli,51.615262031555176,1
mistral_7b,pavlick_nli,56.98766112327576,1
mistral_7b,pavlick_nli,47.02799618244171,1
mistral_7b,pavlick_nli,45.286720991134644,1
mistral_7b,pavlick_nli,49.331170320510864,1
mistral_7b,pavlick_nli,52.98014283180237,1
mistral_7b,pavlick_nli,51.588642597198486,1
mistral_7b,pavlick_nli,52.6833713054657,1
mistral_7b,pavlick_nli,45.61781287193298,1
mistral_7b,pavlick_nli,47.19662964344025,1
mistral_7b,pavlick_nli,48.667535185813904,1
mistral_7b,pavlick_nli,47.852593660354614,1
mistral_7b,pavlick_nli,55.9934139251709,1
mistral_7b,pavlick_nli,56.9827139377594,1
mistral_7b,pavlick_nli,51.92987322807312,1
mistral_7b,pavlick_nli,50.14459490776062,1
mistral_7b,pavlick_nli,43.67262125015259,1
mistral_7b,pavlick_nli,48.413848876953125,1
mistral_7b,pavlick_nli,40.64106047153473,0
mistral_7b,pavlick_nli,47.30816185474396,1
mistral_7b,pavlick_nli,42.742928862571716,1
mistral_7b,pavlick_nli,42.24563539028168,1
mistral_7b,pavlick_nli,51.64675712585449,0
mistral_7b,pavlick_nli,58.37199687957764,0
mistral_7b,pavlick_nli,65.85879325866699,1
mistral_7b,pavlick_nli,47.28216528892517,1
mistral_7b,pavlick_nli,54.78254556655884,1
mistral_7b,pavlick_nli,40.6102329492569,1
mistral_7b,pavlick_nli,54.73201274871826,1
mistral_7b,pavlick_nli,40.510767698287964,1
mistral_7b,pavlick_nli,46.09140455722809,1
mistral_7b,pavlick_nli,41.21055603027344,1
mistral_7b,pavlick_nli,48.65001738071442,0
mistral_7b,pavlick_nli,54.37576174736023,1
mistral_7b,pavlick_nli,58.12455415725708,0
mistral_7b,pavlick_nli,58.757054805755615,1
mistral_7b,pavlick_nli,59.679824113845825,1
mistral_7b,pavlick_nli,55.947184562683105,1
mistral_7b,pavlick_nli,62.806236743927,1
mistral_7b,pavlick_nli,60.81727743148804,0
mistral_7b,pavlick_nli,60.70966124534607,1
mistral_7b,pavlick_nli,53.507864475250244,0
mistral_7b,pavlick_nli,44.32559311389923,0
mistral_7b,pavlick_nli,64.92103338241577,1
mistral_7b,pavlick_nli,43.9141184091568,1
mistral_7b,pavlick_nli,56.71532154083252,1
mistral_7b,pavlick_nli,47.45579659938812,1
mistral_7b,pavlick_nli,58.64110589027405,1
mistral_7b,pavlick_nli,60.36595702171326,1
mistral_7b,pavlick_nli,39.02062177658081,1
mistral_7b,pavlick_nli,63.049423694610596,1
mistral_7b,pavlick_nli,50.91181397438049,1
mistral_7b,pavlick_nli,39.5137220621109,1
mistral_7b,pavlick_nli,45.03929913043976,1
mistral_7b,pavlick_nli,61.63067817687988,0
mistral_7b,pavlick_nli,53.18998098373413,1
mistral_7b,pavlick_nli,49.2573082447052,1
mistral_7b,pavlick_nli,45.075035095214844,1
mistral_7b,pavlick_nli,57.09511637687683,1
mistral_7b,pavlick_nli,47.07837700843811,1
mistral_7b,pavlick_nli,46.77307605743408,1
mistral_7b,pavlick_nli,45.39766609668732,0
mistral_7b,pavlick_nli,46.070852875709534,1
mistral_7b,pavlick_nli,51.50098204612732,1
mistral_7b,pavlick_nli,45.465853810310364,1
mistral_7b,pavlick_nli,43.88599395751953,1
mistral_7b,pavlick_nli,46.11291587352753,1
mistral_7b,pavlick_nli,41.38638377189636,1
mistral_7b,pavlick_nli,59.527504444122314,0
mistral_7b,pavlick_nli,55.51316738128662,1
mistral_7b,pavlick_nli,66.56091213226318,1
mistral_7b,pavlick_nli,60.654258728027344,1
mistral_7b,pavlick_nli,41.8173223733902,1
mistral_7b,pavlick_nli,42.32212007045746,1
mistral_7b,pavlick_nli,43.803054094314575,1
mistral_7b,pavlick_nli,69.87192034721375,1
mistral_7b,pavlick_nli,58.63400101661682,1
mistral_7b,pavlick_nli,59.26656723022461,1
mistral_7b,pavlick_nli,58.50485563278198,1
mistral_7b,pavlick_nli,56.623029708862305,1
mistral_7b,pavlick_nli,61.33660078048706,1
mistral_7b,pavlick_nli,56.165772676467896,1
mistral_7b,pavlick_nli,58.69743824005127,1
mistral_7b,pavlick_nli,59.2715322971344,1
mistral_7b,pavlick_nli,52.686697244644165,1
mistral_7b,pavlick_nli,62.80730962753296,1
mistral_7b,pavlick_nli,39.30206596851349,1
mistral_7b,pavlick_nli,47.69829511642456,1
mistral_7b,pavlick_nli,54.29691672325134,1
mistral_7b,pavlick_nli,46.18903398513794,1
mistral_7b,pavlick_nli,44.22309100627899,1
mistral_7b,pavlick_nli,45.906272530555725,1
mistral_7b,pavlick_nli,49.44239556789398,1
mistral_7b,pavlick_nli,44.833382964134216,1
mistral_7b,pavlick_nli,39.408108592033386,0
mistral_7b,pavlick_nli,45.2900230884552,1
mistral_7b,pavlick_nli,57.87143111228943,1
mistral_7b,pavlick_nli,62.662023305892944,1
mistral_7b,pavlick_nli,51.35865807533264,1
mistral_7b,pavlick_nli,46.98992967605591,1
mistral_7b,pavlick_nli,51.8741250038147,1
mistral_7b,pavlick_nli,59.28682088851929,1
mistral_7b,pavlick_nli,57.47520327568054,0
mistral_7b,pavlick_nli,64.37437534332275,1
mistral_7b,pavlick_nli,62.09415793418884,0
mistral_7b,pavlick_nli,62.975507974624634,1
mistral_7b,pavlick_nli,50.419604778289795,1
mistral_7b,pavlick_nli,68.2254433631897,1
mistral_7b,pavlick_nli,60.32072305679321,1
mistral_7b,pavlick_nli,52.613723278045654,0
mistral_7b,pavlick_nli,47.71331548690796,1
mistral_7b,pavlick_nli,58.16371440887451,1
mistral_7b,pavlick_nli,45.738524198532104,1
mistral_7b,pavlick_nli,48.395270109176636,1
mistral_7b,pavlick_nli,40.60815870761871,1
mistral_7b,pavlick_nli,52.1481454372406,1
mistral_7b,pavlick_nli,45.25095224380493,1
mistral_7b,pavlick_nli,44.5756733417511,0
mistral_7b,pavlick_nli,72.26456999778748,1
mistral_7b,pavlick_nli,49.82771277427673,1
